,comments,sentiment,Translation
436,纵使只是两小时的梦，谢谢造梦者告诉我还有其他可能,0.6246597446289557,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 24 MINUTES 15 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
437,一直都在翻白眼，到打麻将那场突然被击中了。怎么说呢，啥也不想说了。,0.13536335992506143,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 37 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
438,Gemma Chan还是那么温柔可人啊啊啊啊啊！但是价值观太西方了吧，不知道和亚洲有什么关系，对old money的描述，未免太肤浅了吧,0.987793803584527,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 37 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
439,香蕉片，和曾经喜欢过的德国直男单独看的，全程当他解说。,0.991968605781381,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 36 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
440,四星半。这显然不是一个美国故事，但它也不是中国故事。这是属于夹在两个归属之间摇摇欲坠的那群人的故事，关于他们的文化认同感，关于他们寻找自己容身之所的故事。虽然说到底也不过是个玛丽苏小妞电影，但安排得非常好，优雅体贴并最终觉醒的公主殿下，自洽犹豫而寻找到力量的仙杜丽娜，甚至作为丑角的女闺蜜和男gay蜜....创破当然讨厌了，但物极必反有了这个故事，算是不幸而幸吧。,0.9999999999996534,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 36 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
441,托客户福在tiff看到了人多爆满竟然有rush line的提前点映场。俩主创到场也抵不过这个电影满满的stereotype。一个霸道总裁非要娶你的故事在2018年还能继续讲啊……几个喜剧元素还是可圈可点的。对我就是那个crazy asian but not rich at all,0.9579229938953063,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 33 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
442,非常有华人的特色和喜感,0.986760070242478,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 30 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
443,意料之外的无趣，如果降低姿态单纯对「Crazy Rich Asian」做恶搞解构，那成片未免太端正了些，如果严肃讨论亚裔的资产与家族哲学，那故事中可有提出哪怕一分足够思辨的论点与论据吗？如果只是借一个猎奇的title拍一部两不靠的安全爱情故事，那至少也要把男女之间的感情稍微丰富一下吧。所谓的「全亚裔」就更不理解了，这真的不是标榜自我异化吗？,0.9999999521772717,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 28 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
444,不看不知道，一看吓一跳。原来我初中看得开心的言情小说拍成电影这么尴尬这么耻🤦🏻♀️,0.43657815092409735,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 24 MINUTES 06 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
445,失望，电影院半个小时前就坐满，结束后所有人鼓掌，我只想说”Seriously ?” 感觉看了一版亚洲卡司的美国小时代，加了点幽默，却还是傻白甜的内核,0.9747598373347086,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 27 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
446,We are not rich we r just crazy Asians who don’t feel comfortable about this 南洋 cliche BANANA shit but foreigners enjoyed it so it must have done something right,0.11319576164173639,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 25 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
447,1、灰姑娘的现代童话，活色生香的豪门恩怨，还混杂着新加坡的市井气和富人阶级的猎奇式奇观；2、整体欢腾热闹，娱乐性强，生活在别处的另一种视角。,0.9995602217019519,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 25 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
448,很浮夸的小鸡电影,0.7166145435255289,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 21 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
449,特别适合中秋或者飞机上看==此时海上生明月，此时两岸齐团圆什么的==有钱人的生活可太土了==,0.9996713688882606,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 18 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
450,Crazy Sweet General Tso's Chicken.,0.39649036561138595,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 15 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
451,我并不清楚在外华人家庭是什么样，也不知道超级富豪家庭是什么样，但片子里对中国文化的内涵理解还是很恰到啊，而且无论是配乐还是美术中西结合得挺不错。给5星。,0.9999989474181746,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 23 MINUTES 49 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
452,美国精神大胜中国陋习，独立自由的纽大经济学亚裔女教授以权贵阶级的逻辑和爱的宇宙通行律大败亚洲权贵阶级。没有见过这么物化男性的chick film，男主只负责富富富和一箩筐温软情话，两个人的战斗强行变成一个悲壮的女性孤胆英雄。前面嘲讽富人拜物拜金，转头就是灰姑娘改造变身的套路情节——我看不起你，但我还是得成为你。能把所有定见如此具体地熔成一箩筐还是需要点水平的。姐姐那条线还有点意思，Michael出场是一身腱子肉，跟“不是个男人”故意形成对比。,0.999999999278135,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 07 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
453,或许不够优秀，但是足够好笑，亚裔灰姑娘的故事，但是其中又有其他戳人的点。,0.9998238745226308,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 04 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
454,太猎奇了，也不知是在美化还是丑化中国人，给老外营造了一种中国人“人傻、钱多、速来”的印象。。而且现如今谁还会放那些老掉牙的30-40年代的歌啊？,0.5512192017383519,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 28 MINUTES 03 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
455,周围看过的都说好，自己看了还是觉得惊喜。非常成熟的商业制作，笑料、浪漫、感人的戏都有，而且完成得很到位，几位主演的出色表演更加分。中国元素很认真做了，全亚裔卡司、中文配乐、中式食物、中文对话、中国文化的阐述（儿子孝敬妈、家庭优先于个人），打麻将这么重要的一场戏，导演真是有自信，完全不怕西方观众看不懂。虽然是讲crazy rich，但是全片保持了integrity，穷人不一定卑，富人不一定亢，女主逃离晚宴的镜头里是丑恶和扭曲。大团圆的结局（虽然核心问题完全没有解决），对于Rom-Com来说在所难免，但除此之外导演呈现的超过一般的类型片。,1.0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 23 MINUTES 37 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
456,好无聊的炫富片 完美男主尤其无聊,0.3876075215160739,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 23 MINUTES 35 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
457,片子拍得是不错的，故事没新意，但披上点异族风情就很好了，所以imdb上分数不赖。实际这个故事可以套用于各个民族，角色降到亚裔上了，我们就认吧。本来这是富人的事，结果富可敌国的富豪，弄了个老百姓思维，这是编剧有问题还是恶心谁？主角banana自称美国底层人民，弄得却跟大英雄似的。让人看着不舒服啊。,0.9999993523184594,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 53 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
458,新加坡真不错,0.9578652076335592,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 52 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
459,不仅仅是混淆了不同地域文化背景下的华裔族群，对一切好莱坞黄皮肤演员不加甄别的强凑更像是和《黑豹》相同的，目标人群设定为米国普通观众而一边满足他们猎奇欲一边好让他们在电影院里能够大嚼爆米花的“偏见电影”。整部电影建立在对某个族群充满片面化、单向化的不健全认知之上，他们皆因这种偏见取得的快感而对其中被忽视的合理性浑然不觉。,0.9999999999938471,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 51 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
460,本来就和中国或者亚洲没什么关系，美国亚裔灰姑娘和王子的故事，普普通通的爱情片，那些扯进种族、文化认同的解读实在太夸张了,0.9999899189706855,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 50 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
461,1）有灰姑娘的故事套路，从纽约来到新加坡宫殿、造型大变身、舞会、失去水晶鞋身份被揭露、光脚跑到好友家门口失落拥抱、王子追来；2）故事换成白种人也成立，豪门间门当户对、妻子为丈夫放弃自己的事业、母亲对媳妇苛刻选择等，在西方的传统富豪族群中也完全存在；3）偶尔穿插一些带有东方文化元素或西方式的刻板印象的小梗，其他并无新意；4）有的人说这片总算选了好看的黄种人，但里面还是有传统好莱坞东方故事中的‘弄臣’丑角；5）故事不够严密，有不少bug；6）片中的‘中国人’和中国风特属东南亚‘南洋’华人，与大陆中国风有很大不同（在马来西亚过春节时，曾请酒店做饺子吃，结果到了晚上，送来几盘烧麦）；7）男性角色无力，只见女主角战斗；8）矛盾明显没有解决，婚后如何平衡事业家庭、育子、面对公公都是问题。,1.0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 23 MINUTES 21 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
462,"grandma说你鼻子好看的时候想家了 新加坡大妈口音笑尿 我说我是yellow inside out not a banana. 老安说then you are like a lemon and I’m an egg, white outside, mostly white inside with a little bit yellow ",0.02593720869284155,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 43 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
463,比想象中好，而且并不像传说中的那般左宗棠鸡，这片子对华人家族文化里那股子什么门当户对、家族大义、大局取舍之类陈芝麻烂谷子的传统表达的很到位啊，就一部爆米花电影难道还想拍成末代皇帝、喜福会么？在说这根本是部美国片，主角只是华裔，用大陆港澳台的标准来评价所谓亚洲味，只怕是狭隘了。,0.9999999999884661,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 42 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
464,奢华亚洲风。不能完全说是西方想象中的东方，因为新加坡把这个想象已经活成了现实，东西融合。用婆媳矛盾这个如此东方的母题，囊括了华人身份认同这个话题。最后矛盾还是化解得很简单，太梦幻了。akuafina实在是太可爱啦！！！,0.9999997072394662,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 42 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
465,结尾简直掉一万分,0.49392900472088963,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 41 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
466,除了全亚裔阵容，其它也就新加坡的美景是亮点。故事老套，该有的笑点还都是美国味的,0.9990773101244924,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 40 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
467,主要看人情。奢华倒是一般，想象出有钱人的世界。,0.9027712836976359,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 39 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
468,喜欢女主角，加一星，但是，真的好难看啊！如果男主角很帅我可能五星鼓励，毕竟杰克苏玛丽苏电影还是要舔脸，男主角身材不错，但是真的满满的充斥着一种异族违和感（sorry）。,0.9999999991528126,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 23 MINUTES 16 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
469,这根本不是拍给亚洲人看的啊～完完全全是拍给非亚裔看的对Chinese 的stereotype的集合体。真的没意思呀,0.4615585135525595,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 32 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
470,"一部全亚裔阵容的【好莱坞】喜剧（划重点），先天就带有它的社会使命和种族议题。这是它立项之初的“原罪”，而它回之以一种虚假的文化自信。我能看得出主创心态的轻松——它根本无意抵达《喜福会》的高度，而专注于制造一种富足的幻象、一种进一步加固的刻板印象，而它也在内部羸弱地打破一小部分思维定势，以证明自己的无辜。
文本已经无关历史，中美文化冲突、女性主义这些话题只是佐料，它试图用新时代的灰姑娘的故事来迷惑观众，哪怕这故事中有一丝情感的真实，但与大多数移民的切肤之痛无关。我吃惊于自己与银幕中所有人的肤色相同，但我们的生活却没有任何相似。
叙事流畅得一匹，塞满行云流水的金曲，绝对不是北美《小时代》，麦格芬也手到擒来。拿《西虹市首富》跟它一比，可见我国主流院线片的视听语言和价值观输出能力与文明世界相距甚远。",1.0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 29 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
471,Very well done - all Asian cast 加一星。非要雞蛋裡挑骨頭的話就是高潮scene非要選原曲Yellow改編成中文的配樂。婚禮太美了。水漫過地面，新娘緩緩朝新郎走去，我的淚也溢上眼眶。,0.08088452333468088,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 28 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
472,三星半，为啥首部好莱坞亚裔电影却拍出了弄弄的宝莱坞的味道!!!中国人背景却拍出了泰国混越南的感觉！！！还是因为我没去过新加坡...,0.00879525395721803,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 23 MINUTES 02 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
473,一个电影里听到，英语，普通话，粤语，客家话，法语，马来西亚潮洲人说的潮普，ABC说的假中文，不简单啊，潮洲人其实不太会粤语，倒是会说普通话，以前刚知道这个也很惊奇的。潮洲人说其实普通话更容易学而不是粤语。这是典型的美国喜剧片，有说丑化中国人，大可不必，为了出笑料有几个角色很夸张也正常，总不能要求美国人拍出冯氏幽默吧，剧情太幼稚，婆媳大战居然一下就解决了，当然美国人也不懂中式家庭宫斗，好看就行又不是拍纪录片。说女主太丑很难吊到金龟的，其实这种样子是很符合ABC审美的，和亚洲白富美风格不太一样，不要强求。,0.9999999998669049,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 22 MINUTES 55 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
474,美国人拍的新加坡风光片，但听到上海小曲时，我还是乡愁了,0.9180238965580352,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 22 MINUTES 54 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
475,如果力的妈妈不是也是middle class出生的话，最后怎么可能成。对婆婆的最大反抗，就是让儿子找了一个阿嫲看不上的孙媳妇。,0.07348115557974066,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 12 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
476,比预料的好很多。新加坡的美也完美展现,0.9997892923446761,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 11 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
477,教堂婚礼WOW。短评都是complex啊。。就是历史进程到今天，亚洲被资本主义接受开始商业化进入市场了。本片作为新产品，有诚意也合格。,0.855676180345246,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 08 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
478,嘉玛陈美，杨紫琼演恶婆婆都恨不起来。今年的全非裔阵容在虚构国家对抗外星暴政，全亚裔还在搞小鸡电影。要加油鸭。,0.9988825819916252,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 22 MINUTES 41 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
479,挺好看的喜剧，还有不少感人的桥段。,0.9944320954598491,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 27 MINUTES 02 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
480,= = 美国傻白甜是没看过玛丽苏吧……,0.9818615160693812,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 22 MINUTES 39 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
481,看到友邻的一篇影评，倒勾起了想看这部电影的欲望。如文中所言，这不是一道左宗棠鸡。恩。。。确实，张艺谋的电影才是。,0.9967421319466527,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  23 HOURS 26 MINUTES 58 SECONDSVISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
